coordinates	seqID	HPL2	LET418	LIN13	LIN61	MET2	ALL5	ANY5	H3K9me2	H3K9me3
chrIV:14755743-14756630:-	Y57G11C.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrIV:14781805-14782830:+	Y57G11C.8	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIV:14787136-14790809:+	Y57G11C.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:14796385-14797482:-	Y57G11C.12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:14799313-14801032:+	Y57G11C.14	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:14822500-14825146:-	Y57G11C.15	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:14826417-14829083:-	Y57G11C.17	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14840278-14843257:-	Y57G11C.18	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIV:14843330-14845279:+	Y57G11C.20	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIV:14846353-14847063:+	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIV:14837134-14853633:+	Y57G11C.22	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIV:14855255-14861706:-	Y57G11C.23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14919592-14920391:+	Y57G11C.25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14677347-14687372:+	Y57G11C.31	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14642996-14653347:-	Y57G11C.32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14657052-14658138:+	Y57G11C.33	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14766733-14767705:-	Y57G11C.34	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:14771387-14773503:-	Y57G11C.36	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
chrIV:14658290-14675110:+	Y57G11C.37	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:14862441-14869969:+	Y57G11C.38	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14637723-14641200:+	Y57G11C.39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14703169-14704206:-	Y57G11C.40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14705620-14706348:-	Y57G11C.41	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14734314-14745518:+	Y57G11C.42	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:14769535-14770665:+	Y57G11C.43	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:14770622-14771393:-	Y57G11C.44	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14783385-14784199:-	Y57G11C.45	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIV:14813065-14816356:-	Y57G11C.46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14905032-14909654:-	Y57G11C.47	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14942195-14945296:-	Y57G11C.48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14715768-14720408:+	Y57G11C.49	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:17871375-17879897:+	Y59A8A.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:17845718-17855963:-	Y59A8A.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:18022451-18042327:+	Y59A8B.6	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:18043543-18052295:+	Y59A8B.7	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrV:18062007-18066279:-	Y59A8B.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:18069992-18077432:-	Y59A8B.10	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:18082375-18085099:-	Y59A8B.11	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrV:18085602-18086409:-	Y59A8B.12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:18087105-18098091:+	Y59A8B.13	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrV:18007202-18009013:+	Y59A8B.19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:17995317-18001342:-	Y59A8B.20	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:17986231-17994236:+	Y59A8B.21	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:17968521-17980055:-	Y59A8B.22	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrV:17954095-17966899:-	Y59A8B.23	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:17951322-17952794:+	Y59A8B.24	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:19982963-19986282:-	Y60A3A.2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrV:19955429-19958881:+	Y60A3A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:19949965-19955086:+	Y60A3A.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:19946703-19949064:-	Y60A3A.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:19898030-19907403:-	Y60A3A.13	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:19927850-19934288:-	Y60A3A.14	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:19921666-19922563:-	Y60A3A.16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:19916524-19919965:+	Y60A3A.19	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:20011928-20015046:+	Y60A3A.21	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
chrV:20007757-20009172:+	Y60A3A.23	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chrX:14392797-14394545:-	Y60A9.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:14383181-14383792:+	Y60A9.3	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrX:14376885-14377260:-	Y60A9A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:13370629-13371589:+	Y62E10A.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:13359481-13360261:-	Y62E10A.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:13365145-13368357:+	Y62E10A.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:13371975-13377345:+	Y62E10A.6	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:13380363-13381901:-	Y62E10A.10	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:13389133-13398775:-	Y62E10A.13	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:13399043-13400489:-	Y62E10A.14	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:13401282-13403807:+	Y62E10A.15	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:13408419-13412871:-	Y62E10A.16	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:13413541-13415930:-	Y62E10A.17	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:13403747-13408247:-	Y62E10A.19	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrII:11535101-11538751:-	Y62F5A.9	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:11521535-11523132:+	Y62F5A.10	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:11875586-11877283:+	Y62H9A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11877350-11878128:-	Y62H9A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11879042-11879903:-	Y62H9A.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrX:11880056-11881196:+	Y62H9A.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11882047-11882849:-	Y62H9A.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrX:11883059-11883975:+	Y62H9A.6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11884262-11886370:-	Y62H9A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrX:11891191-11892354:-	Y62H9A.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11895517-11898072:-	Y62H9A.9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11901079-11902681:-	Y62H9A.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11904856-11906954:-	Y62H9A.11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11914088-11915490:+	Y62H9A.12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11916937-11920090:+	Y62H9A.13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11921184-11923102:+	Y62H9A.14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:14090726-14096334:-	Y63D3A.2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:14088082-14089846:+	Y63D3A.3	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrI:14097543-14101071:-	Y63D3A.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:14113624-14114079:+	Y63D3A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:14114182-14118642:+	Y63D3A.8	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:14083036-14084186:-	Y63D3A.9	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:14084511-14087339:+	Y63D3A.10	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIV:14234316-14239051:-	Y64G10A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14242772-14244391:-	Y64G10A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14276440-14285499:+	Y64G10A.6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:14291944-14319548:+	Y64G10A.7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14245414-14250188:-	Y64G10A.8	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
chrIV:16398811-16399812:-	Y65A5A.1	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:16411988-16416651:+	Y65A5A.2	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:11482503-11484144:-	Y66A7A.1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
chrIII:11485374-11487247:-	Y66A7A.2	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:11612507-11615694:+	Y66A7A.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIII:11616659-11623890:+	Y66A7A.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11628286-11630914:-	Y66A7A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11608070-11608982:+	Y66D12A.1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIII:11589780-11592737:+	Y66D12A.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIII:11581552-11589023:+	Y66D12A.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11580711-11581394:-	Y66D12A.6	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11579133-11580710:-	Y66D12A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11574119-11578846:+	Y66D12A.8	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chrIII:11568037-11573243:+	Y66D12A.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11565734-11567909:+	Y66D12A.10	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIII:11563430-11565460:+	Y66D12A.11	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIII:11561051-11562555:+	Y66D12A.12	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
chrIII:11548277-11552297:+	Y66D12A.13	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:11534574-11546609:+	Y66D12A.14	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIII:11526272-11534496:+	Y66D12A.15	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrIII:11524277-11526464:+	Y66D12A.16	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11512762-11523659:-	Y66D12A.17	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11509027-11511724:+	Y66D12A.19	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11502863-11505177:-	Y66D12A.21	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:11488255-11500635:-	Y66D12A.23	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:11496739-11500618:+	Y66D12A.24	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrI:9829750-9830569:-	Y67A6A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14345408-14350724:-	Y67A10A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14337690-14339252:+	Y67A10A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrIV:14328968-14334425:-	Y67A10A.3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:14323220-14325638:-	Y67A10A.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14319807-14321728:-	Y67A10A.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14361236-14368285:+	Y67A10A.6	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:14374102-14379616:+	Y67A10A.7	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:14379925-14383654:-	Y67A10A.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14394111-14400334:+	Y67A10A.9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:14342631-14343806:-	Y67A10A.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:13273873-13282854:-	Y67H2A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:13289762-13297844:-	Y67H2A.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIV:13297621-13300047:+	Y67H2A.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:13300157-13300698:+	Y67H2A.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:13303722-13310794:+	Y67H2A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:13282963-13289475:-	Y67H2A.10	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:17190806-17192314:-	Y68A4A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:17199393-17201711:+	Y68A4A.6	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrV:17202122-17205315:+	Y68A4A.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:17247300-17248990:-	Y68A4B.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:17243742-17245481:-	Y68A4B.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:17241683-17242627:-	Y68A4B.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrIV:10947211-10948875:-	Y69E1A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrIV:10949796-10951112:+	Y69E1A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:10952338-10954665:+	Y69E1A.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:10955234-10956620:+	Y69E1A.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:10956839-10957664:-	Y69E1A.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
chrIV:10966569-10968149:+	Y69E1A.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:18620029-18622514:-	Y69H2.1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrV:18628652-18636145:-	Y69H2.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:18656071-18664088:-	Y69H2.3	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrV:18690010-18696042:+	Y69H2.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:18699423-18700964:+	Y69H2.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:18701528-18706070:+	Y69H2.9	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrV:18670287-18684332:+	Y69H2.10	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:18640309-18648364:+	Y69H2.11	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:18650315-18656137:+	Y69H2.12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrV:18638456-18639560:+	Y69H2.14	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrV:16621375-16623190:-	Y70C5A.2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrV:16662093-16662939:-	Y70C5B.1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
chrV:16700187-16704387:+	Y70C5C.1	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
chrV:16705060-16706625:-	Y70C5C.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrV:16713427-16715173:-	Y70C5C.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrX:14918766-14923818:+	Y70D2A.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:14901824-14905192:-	Y70D2A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:10228073-10233988:-	Y70G10A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:10238581-10244347:+	Y70G10A.3	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:13890330-13891446:-	Y71A12B.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrI:13893121-13894464:+	Y71A12B.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrI:13915652-13917797:+	Y71A12B.5	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:13919363-13922110:+	Y71A12B.6	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrI:13938173-13942004:+	Y71A12B.8	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:13943338-13951616:-	Y71A12B.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:13957187-13960428:+	Y71A12B.10	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrI:13978418-13980136:+	Y71A12B.11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrI:14004447-14008459:+	Y71A12B.12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:13992570-13996209:+	Y71A12B.15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrI:14041615-14043466:+	Y71A12C.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrI:14046121-14048005:-	Y71A12C.2	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIV:9043980-9045337:-	Y73F4A.1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:9042372-9043332:-	Y73F4A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:9039557-9040478:-	Y73F4A.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:15236862-15243643:+	Y73F8A.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:15259881-15269013:+	Y73F8A.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:15294308-15295265:+	Y73F8A.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:15302389-15309378:+	Y73F8A.11	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
chrIV:15311152-15311644:-	Y73F8A.12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:15312273-15314386:+	Y73F8A.13	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:15318540-15319004:-	Y73F8A.14	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:15321589-15322148:+	Y73F8A.15	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:15337046-15339789:+	Y73F8A.18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:15378432-15381654:+	Y73F8A.20	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:15439158-15441376:-	Y73F8A.22	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:15442928-15444549:-	Y73F8A.23	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIV:15445348-15453155:-	Y73F8A.24	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:15455122-15471456:-	Y73F8A.25	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:15473628-15477480:+	Y73F8A.26	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIV:15472777-15473798:+	Y73F8A.27	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
