	ace	asu	bma	bpa	bxy	cbg	cbn	cel	crem	csp1	dvi	gpa	hba	hco	loa	mha	nam	ovo	pmu	ppac	pred	psam_ds	psam_vv	rcul	sb347	ste	tmu	tox	tsp	wba
T09B4.9	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0
Y53G8AR.9	1	2	1	1	1	1	1	1	1	1	1	2	0	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F11E6.8a	2	1	0	0	1	1	1	3	1	2	1	3	1	3	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
F11E6.8b	2	1	0	0	1	1	1	3	1	2	1	3	1	3	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
F11E6.8c	2	1	0	0	1	1	1	3	1	2	1	3	1	3	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
ZK430.7	4	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y34D9A.8a	2	1	2	1	1	1	3	3	1	1	1	1	0	2	3	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
Y34D9A.8b	2	1	2	1	1	1	3	3	1	1	1	1	0	2	3	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
Y34D9A.8c	2	1	2	1	1	1	3	3	1	1	1	1	0	2	3	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
ZK643.2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0
F54D12.6a	1	2	1	1	2	1	1	2	1	2	2	2	1	0	1	1	1	1	1	3	2	0	2	1	0	1	1	1	0	1
F54D12.6b	1	2	1	1	2	1	1	2	1	2	2	2	1	0	1	1	1	1	1	3	2	0	2	1	0	1	1	1	0	1
C43E11.2a	4	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
C43E11.2b	4	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
F57B10.5	1	1	1	1	1	1	2	1	1	1	1	1	0	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
Y71F9B.16a	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0
Y71F9B.16b	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0
F46B6.4	1	1	1	1	1	1	2	1	2	1	2	0	1	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
K05C4.11	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
F10B5.2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0
Y75B8A.31	2	3	1	0	0	1	3	1	1	1	1	0	1	2	1	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0
Y34B4A.3	4	1	1	1	1	1	1	1	2	1	1	1	0	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
H21P03.1	0	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0
C03D6.8	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F30A10.1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
D2005.1	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
H15N14.1c	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
H15N14.1d	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
H15N14.1e	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
H15N14.1f	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
H15N14.1g	5	1	1	1	0	5	2	6	2	1	1	0	1	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0
F43C1.7	1	1	1	1	1	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y54G11A.2	1	1	1	1	1	2	3	2	2	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C36B1.5	1	1	4	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
K02B12.3	2	3	1	1	2	1	2	1	1	0	1	1	1	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Y39A3CL.6	1	3	1	0	0	1	1	1	2	0	3	0	1	2	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0
T27E9.2	3	1	1	1	1	1	1	1	1	0	0	0	0	2	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
C16C10.8	4	1	1	0	1	1	1	1	1	0	1	4	0	1	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
T01G9.4	7	1	1	3	1	1	1	1	1	0	1	1	0	1	2	1	1	1	1	0	1	1	3	1	0	3	1	1	1	1
F54D5.11	2	1	1	1	1	1	1	1	1	0	2	1	1	2	2	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0
F54E7.2	3	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Y17G7B.12	1	1	1	1	2	1	1	1	1	0	1	3	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
C25A1.10a	1	2	2	1	2	1	1	2	1	0	1	2	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C25A1.10b	1	2	2	1	2	1	1	2	1	0	1	2	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F01F1.5	2	1	1	1	1	1	2	1	1	0	2	0	2	2	1	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0
F46G10.5a	8	1	1	2	1	1	1	2	2	0	1	0	0	2	1	0	1	1	2	1	2	0	4	0	1	1	0	1	0	1
F46G10.5b	8	1	1	2	1	1	1	2	2	0	1	0	0	2	1	0	1	1	2	1	2	0	4	0	1	1	0	1	0	1
K05G3.1	0	0	0	0	0	2	18	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W05H12.2	0	0	0	0	0	2	18	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y37E11B.2	0	0	0	0	0	2	18	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y18D10A.9	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
F56E10.4	1	1	1	1	1	1	2	1	1	1	1	1	0	2	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
C26D10.4	7	2	0	0	0	1	1	1	1	1	3	1	0	2	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0
F54B8.4a	1	1	1	1	2	2	3	3	2	1	1	0	1	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
F54B8.4b	1	1	1	1	2	2	3	3	2	1	1	0	1	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
T28F4.5	1	1	1	1	2	2	3	3	2	1	1	0	1	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
ZK370.7	3	2	2	1	1	1	1	1	1	2	1	2	1	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Y77E11A.12a	5	1	0	0	1	2	1	3	1	1	1	0	2	2	0	0	2	0	3	1	1	1	5	0	1	1	2	1	1	0
Y77E11A.12b	5	1	0	0	1	2	1	3	1	1	1	0	2	2	0	0	2	0	3	1	1	1	5	0	1	1	2	1	1	0
Y77E11A.12c	5	1	0	0	1	2	1	3	1	1	1	0	2	2	0	0	2	0	3	1	1	1	5	0	1	1	2	1	1	0
F43C1.1	0	1	2	1	0	1	3	1	1	1	1	0	1	1	1	0	2	1	2	0	1	0	2	1	1	2	2	1	2	3
Y75B8A.8	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	5	0	1	1	0	2	0	1
Y54H5A.4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C07H6.6	2	1	2	2	0	1	1	1	1	4	1	0	0	4	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
F33G12.2	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
T02H6.11	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
DH11.5d	3	1	1	1	1	1	1	2	1	1	1	4	1	2	1	1	2	1	1	2	1	1	3	1	1	1	0	1	0	1
DH11.5e	3	1	1	1	1	1	1	2	1	1	1	4	1	2	1	1	2	1	1	2	1	1	3	1	1	1	0	1	0	1
Y71H2AM.7	5	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F13B12.6	2	1	2	1	1	1	2	1	2	1	2	0	1	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	0	1
C40H1.6	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
W09G10.3	2	1	1	1	1	1	2	1	1	1	1	0	1	0	6	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
F09E5.17	1	1	2	2	1	1	2	1	1	1	1	0	0	2	1	1	1	1	0	2	1	2	2	1	0	1	2	3	1	3
Y6D11A.1	8	1	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
B0410.2a	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
B0410.2b	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C43H6.6	1	1	1	1	1	1	1	1	1	1	2	0	3	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0
Y116A8C.32a	3	1	1	1	1	1	1	1	1	1	1	2	0	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1
Y67D2.7	5	1	1	1	1	1	0	1	1	1	1	0	0	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Y71H2AM.6a	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
T08B1.1a	1	1	0	0	1	1	1	3	1	1	1	0	2	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0
T08B1.1b	1	1	0	0	1	1	1	3	1	1	1	0	2	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0
T08B1.1c	1	1	0	0	1	1	1	3	1	1	1	0	2	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0
Y52B11A.3a	2	2	1	1	1	1	2	2	1	1	2	0	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
Y52B11A.3b	2	2	1	1	1	1	2	2	1	1	2	0	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0
F08B4.5	1	1	3	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	0	1	0	2	2	0	1	1	1	1	1
ZK970.4	1	1	1	1	1	2	1	1	2	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C26D10.6a	3	1	1	2	0	1	1	1	2	3	1	0	0	2	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0
Y69A2AR.21	1	1	1	1	1	1	1	1	4	1	1	0	1	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C50C3.7	2	2	1	0	1	1	1	1	1	1	0	1	1	0	1	2	1	1	1	0	1	1	4	2	1	2	1	0	1	1
R07E5.1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
B0280.9	2	1	2	1	1	1	1	1	1	1	1	0	1	1	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0
Y38F2AL.2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C18A3.6a	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C18A3.6b	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y53G8AR.8	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0
T23B12.7	3	1	1	1	1	1	1	1	1	1	1	1	0	1	1	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0
T23B12.3	1	1	2	1	1	1	1	1	1	1	1	0	2	1	1	3	1	1	4	1	1	1	2	1	1	1	1	1	0	1
Y48G1A.4	3	2	1	0	1	1	2	1	1	1	2	0	1	2	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0
C36E8.1	3	2	1	1	1	1	1	1	1	1	0	1	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZK686.2	3	1	1	2	1	1	1	1	0	1	1	0	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C35D10.9a	1	1	1	4	1	1	4	2	2	1	1	0	1	3	1	1	1	1	0	1	1	0	1	2	1	1	1	1	1	1
C35D10.9b	1	1	1	4	1	1	4	2	2	1	1	0	1	3	1	1	1	1	0	1	1	0	1	2	1	1	1	1	1	1
K08E3.7a	2	1	2	1	1	1	1	3	1	1	1	1	1	3	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
K08E3.7b	2	1	2	1	1	1	1	3	1	1	1	1	1	3	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
K08E3.7c	2	1	2	1	1	1	1	3	1	1	1	1	1	3	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
C16C10.4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y47G6A.8	2	1	1	1	1	1	2	1	1	1	1	1	0	2	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0
F53F4.4a	2	1	1	1	0	1	1	4	1	1	1	0	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
F53F4.4b	2	1	1	1	0	1	1	4	1	1	1	0	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
F53F4.4c	2	1	1	1	0	1	1	4	1	1	1	0	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
F53F4.4d	2	1	1	1	0	1	1	4	1	1	1	0	1	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C06H2.1	1	1	1	1	1	1	2	1	1	1	1	0	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
C01C7.1a	1	1	2	1	1	1	1	2	1	1	1	0	1	0	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0
C01C7.1b	1	1	2	1	1	1	1	2	1	1	1	0	1	0	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0
F11A10.7	2	1	0	1	1	1	2	1	1	2	1	0	1	3	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1
R07E5.6	20	0	0	0	0	0	0	1	1	3	6	0	0	3	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
F42C5.5a	1	6	2	2	0	1	2	3	1	1	1	0	0	0	5	0	2	1	0	3	1	0	0	0	0	0	0	3	0	2
F42C5.5b	1	6	2	2	0	1	2	3	1	1	1	0	0	0	5	0	2	1	0	3	1	0	0	0	0	0	0	3	0	2
M01A12.4	1	6	2	2	0	1	2	3	1	1	1	0	0	0	5	0	2	1	0	3	1	0	0	0	0	0	0	3	0	2
K03B4.1	2	1	2	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
M70.4a	2	1	1	1	0	1	1	2	1	1	2	0	1	4	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0
M70.4b	2	1	1	1	0	1	1	2	1	1	2	0	1	4	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0
C41G11.3a	6	1	1	2	1	1	1	2	1	1	1	0	2	0	2	1	1	1	1	1	3	0	2	1	0	2	0	1	0	2
C41G11.3b	6	1	1	2	1	1	1	2	1	1	1	0	2	0	2	1	1	1	1	1	3	0	2	1	0	2	0	1	0	2
Y110A7A.5	2	1	1	1	1	2	2	1	1	6	1	1	0	0	1	1	1	1	1	0	1	0	2	1	0	3	1	1	1	1
C48B6.2	3	1	1	1	1	1	5	1	1	1	1	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F58H1.8	7	1	1	1	1	1	2	1	1	4	2	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
C45G9.2	3	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
F25B4.1	1	1	0	0	1	1	1	1	2	1	1	2	1	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0
Y38F2AR.9	1	1	1	1	1	1	1	1	1	1	0	0	0	2	1	1	1	2	0	6	0	0	0	0	0	0	0	0	0	0
Y66D12A.8a	2	1	1	2	1	1	1	3	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y66D12A.8b	2	1	1	2	1	1	1	3	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y66D12A.8c	2	1	1	2	1	1	1	3	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
R53.6	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	0	1
C08G9.2	3	1	0	0	1	1	0	1	1	1	1	3	0	4	2	2	1	1	4	1	1	0	5	0	1	1	0	3	0	0
F59A2.4a	1	1	1	1	1	2	2	2	1	1	1	1	0	1	1	1	1	1	0	1	1	1	5	2	0	1	1	1	3	1
F59A2.4b	1	1	1	1	1	2	2	2	1	1	1	1	0	1	1	1	1	1	0	1	1	1	5	2	0	1	1	1	3	1
F59A2.3	2	1	1	1	1	1	1	1	1	1	2	1	0	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
K09H9.2	1	1	1	5	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	4	0	0	1	1	1	0	1
R186.7	5	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Y52B11A.2a	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y52B11A.2b	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Y87G2A.13	5	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Y87G2A.11	3	1	1	1	0	1	4	1	1	1	1	0	2	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
C50F2.8	2	1	1	1	0	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZC247.2	1	1	1	1	2	1	2	1	1	2	1	1	1	9	2	1	1	1	0	0	1	0	4	0	1	1	0	1	0	1
F13G3.4	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
K04D7.4a	2	1	0	0	1	1	2	2	1	1	2	1	1	2	0	3	5	0	1	1	1	0	4	0	1	1	0	4	0	0
K04D7.4b	2	1	0	0	1	1	2	2	1	1	2	1	1	2	0	3	5	0	1	1	1	0	4	0	1	1	0	4	0	0
Y110A7A.11	3	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
T02E9.3	3	2	1	5	0	1	2	1	1	1	2	0	3	1	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0
F26G1.4	1	2	1	1	2	1	2	2	1	1	0	0	2	0	1	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0
T04B8.3a	1	2	1	1	2	1	2	2	1	1	0	0	2	0	1	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0
R107.2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0
Y56A3A.17a	5	2	1	1	1	1	1	2	1	1	2	0	1	1	1	0	1	1	1	0	2	0	3	1	0	1	3	1	1	1
Y56A3A.17b	5	2	1	1	1	1	1	2	1	1	2	0	1	1	1	0	1	1	1	0	2	0	3	1	0	1	3	1	1	1
R08D7.1	1	2	1	0	1	1	1	1	1	1	2	1	0	0	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0
ZK546.13	2	2	1	1	1	1	2	1	1	1	0	2	1	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
T10B5.3a	2	1	2	1	1	1	2	1	1	1	2	2	0	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C35B8.3a	3	1	0	0	1	1	1	2	1	1	2	1	0	0	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0
C35B8.3b	3	1	0	0	1	1	1	2	1	1	2	1	0	0	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0
F43G9.2a	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	0	2	1	4	1	1	1	0	1	1	1
F43G9.2b	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	0	2	1	4	1	1	1	0	1	1	1
Y53F4B.28	5	1	1	1	1	1	1	1	1	7	1	0	1	1	1	0	2	1	3	1	1	1	0	0	1	1	1	1	0	1
C53C9.2	3	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
F25D1.4	2	2	0	0	1	2	1	1	1	1	0	0	3	0	0	0	2	0	3	1	1	4	9	1	1	0	0	2	0	0
T19D2.2	3	1	1	1	1	1	1	1	1	1	1	0	0	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F13G3.6	4	0	1	0	0	1	2	1	1	6	2	0	1	3	1	0	1	1	0	1	1	0	2	3	0	2	1	1	0	2
T14B4.1	4	2	2	2	2	1	1	1	1	2	0	0	0	1	1	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0
C50E3.7	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C50E3.8	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C50E3.9	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H20J04.7	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y26G10.1	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y26G10.4	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y75B8A.34	0	0	0	0	0	5	10	7	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y45F10B.13a	5	2	4	2	0	1	2	3	2	3	1	0	1	3	2	0	1	1	0	1	0	0	0	0	1	1	0	2	0	2
Y45F10B.13b	5	2	4	2	0	1	2	3	2	3	1	0	1	3	2	0	1	1	0	1	0	0	0	0	1	1	0	2	0	2
Y45F10B.13c	5	2	4	2	0	1	2	3	2	3	1	0	1	3	2	0	1	1	0	1	0	0	0	0	1	1	0	2	0	2
K01A6.6a	7	1	1	1	1	2	1	2	4	1	1	1	1	1	2	1	1	1	0	1	1	0	0	0	1	1	0	3	0	1
K01A6.6b	7	1	1	1	1	2	1	2	4	1	1	1	1	1	2	1	1	1	0	1	1	0	0	0	1	1	0	3	0	1
C18E9.4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F37C12.11	1	2	2	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
C30B5.5	6	1	0	0	0	1	1	1	1	2	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C30B5.2a	1	1	1	1	1	1	0	2	1	2	1	3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C30B5.2b	1	1	1	1	1	1	0	2	1	2	1	3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZK131.11a	4	2	1	2	1	1	2	2	1	2	1	1	2	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
ZK131.11b	4	2	1	2	1	1	2	2	1	2	1	1	2	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
T20G5.6	3	2	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	0	1	0	1	2	1	1	0	1	1	2
C01F1.5	1	1	0	0	2	1	2	1	1	2	2	2	1	2	0	1	1	0	3	1	1	5	6	0	1	0	0	1	0	0
M02D8.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0
T01G9.3	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
F21C10.9	4	1	0	0	0	2	2	2	4	1	1	0	0	1	0	0	1	0	2	7	0	0	0	0	0	0	0	0	0	0
F36G3.2	4	1	0	0	0	2	2	2	4	1	1	0	0	1	0	0	1	0	2	7	0	0	0	0	0	0	0	0	0	0
T07F10.3	4	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C50F4.8	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
F28F8.3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ZC13.4	1	1	1	1	1	1	0	1	1	1	2	1	1	2	1	0	1	1	1	1	1	1	2	7	1	1	2	1	1	1
ZK673.11a	5	3	1	1	1	1	1	3	1	3	3	2	1	1	1	1	0	1	1	0	1	0	2	0	1	2	0	1	0	1
ZK673.11b	5	3	1	1	1	1	1	3	1	3	3	2	1	1	1	1	0	1	1	0	1	0	2	0	1	2	0	1	0	1
ZK673.11c	5	3	1	1	1	1	1	3	1	3	3	2	1	1	1	1	0	1	1	0	1	0	2	0	1	2	0	1	0	1
R03A10.3	3	2	0	0	1	1	2	1	1	1	1	4	1	1	0	0	1	0	1	2	1	1	5	0	1	2	1	1	1	0
ZC262.3a	1	1	1	1	1	1	1	2	1	2	2	0	1	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
